id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
4562,3373.7205,1686.8183,0.54569203,0.36903676,-0.2083491,25,0,8,1.5547127,-0.47912533
4563,3797.2172,1686.7225,0.47540794,-0.26366219,0.078104661,25,0,27,5.194346,-1.7888272
4564,3979.5673,1687.0792,0.49781172,0.25033623,-0.058434502,25,0,7,1.3694844,-0.34139274
4565,4342.1129,1686.6355,0.60135976,-0.29644346,-0.03944789,25,0,13,2.594852,-1.0352815
4566,4414.0425,1687.5978,0.4980595,-0.14084022,-0.036593415,25,0,5,1.1862961,-0.18548276
4567,4486.8414,1687.8576,0.48086761,-0.48271739,0.45633863,25,0,6,1.2287083,-0.22362195
4568,5486.3225,1686.7484,0.51218588,-0.24843539,-0.051403087,25,0,19,3.7269423,-1.4283817
4569,5948.19,1687.3196,0.62347211,0.49032834,-0.076034376,25,0,9,1.5794506,-0.49626512
4570,7337.0588,1687.4095,0.50243918,0.20335087,-0.041922497,25,0,22,3.618324,-1.3962686
4571,9448.494,1686.3597,0.5372769,0.89504939,0.80582846,25,0,18,2.509583,-0.99900391
4572,5277.9571,1688.1977,0.55341659,-0.58007145,0.029437404,25,0,8,1.5603873,-0.48308099
4573,679.22468,1687.9359,0.5548879,0.19430271,0.83950427,25,0,12,1.4470394,-0.40120086
4574,3097.1332,1688.66,0.5102562,0.022037128,0.049666197,25,0,16,2.9987676,-1.192357
4575,3455.4779,1688.7125,0.54477003,-0.50677478,0.075036026,25,0,11,2.1969674,-0.85455901
4576,3614.2664,1689.0779,0.29301659,-0.11899958,-0.31386317,25,0,5,1.2925802,-0.27864379
4577,3746.3799,1689.5959,0.44922735,0.57576829,0.34687294,25,0,6,1.2815251,-0.26931782
4578,5176.7992,1689.2094,0.48564877,-0.29828477,0.1722459,25,0,5,1.0294408,-0.0315034
4579,7550.8717,1688.1094,0.44376764,-0.26704571,0.09569295,25,0,10,1.6045451,-0.51337983
4580,8360.2539,1689.0855,0.47380206,0.45009869,0.1318281,25,0,41,5.3398523,-1.8188231
4581,2834.7306,1690.6268,0.50564146,0.048552025,-0.067403318,25,0,6,1.0786227,-0.082173889
4582,3529.3344,1690.1808,0.46870359,-0.41764265,0.22819885,25,0,5,1.0020125,-0.0021828389
4583,5324.9716,1690.2545,0.42419343,-0.41468042,-0.10127767,25,0,6,1.1785817,-0.17839925
4584,7489.7502,1690.1382,0.43207258,-0.025976071,-0.039040722,25,0,16,2.4544322,-0.97487762
4585,3340.6733,1691.095,0.50834038,-0.30277544,0.02338312,25,0,538,93.40155,-4.9258852
4586,4193.7833,1690.6169,0.58337799,-0.17262533,-0.33090115,25,0,10,1.7399409,-0.60133623
4587,4631.3077,1690.8068,0.52891844,-0.15304823,-0.0027331117,25,0,35,6.5019984,-2.0326171
4588,5071.3452,1691.3538,0.67367723,0.12931125,0.1252803,25,0,6,1.0344647,-0.036789206
4589,5718.1183,1690.9494,0.49022076,-0.4957194,-0.22960406,25,0,15,2.7813814,-1.1106514
4590,9464.8612,1692.6208,0.57419419,0.98477894,0.54254314,25,0,31,4.3270783,-1.5904869
4591,4480.7182,1693.0609,0.67745323,-0.24123438,0.082182287,25,0,10,1.5654112,-0.4865711
4592,4588.4899,1693.2784,0.55940303,-0.2501184,-0.16582806,25,0,9,1.8145114,-0.64689926
4593,6782.2943,1693.0862,0.51962617,0.55604476,0.034033042,25,0,15,2.4490519,-0.97249495
4594,4567.2976,1693.8211,0.26463179,0.09394338,-0.26302993,25,0,5,1.2594774,-0.25047593
4595,7561.4207,1693.6899,0.46083191,-0.19335777,-0.20695401,25,0,12,1.9067562,-0.7007379
4596,8423.0331,1694.7465,0.48895909,0.67890429,0.32093741,25,0,1135,149.55966,-5.4370362
4597,3380.2292,1694.65,0.58428048,-0.31292641,0.015227868,25,0,16,2.8262777,-1.1280371
4598,4541.7442,1694.5971,0.48461764,-0.43080094,-0.33669243,25,0,6,1.2504619,-0.24267619
4599,4741.7142,1695.1834,0.49022076,-0.13187397,-0.087761199,25,0,16,2.7813814,-1.1106514
4600,5121.5724,1695.3557,0.50892391,-0.43069729,-0.049240018,25,0,232,42.955936,-4.082558
4601,5821.46,1694.7844,0.49589202,-0.56774455,-0.2367521,25,0,12,2.1996577,-0.85588775
4602,6867.2144,1695.4337,0.50955275,-0.63667643,-0.28925724,25,0,22,3.538079,-1.3719188
4603,1619.2635,1696.2644,0.53178683,-0.4815526,0.39623645,25,0,44,6.3244843,-2.0025628
4604,4600.2074,1696.4041,0.43623841,-0.65905982,0.062781821,25,0,5,1.076583,-0.080118822
4605,4813.5437,1696.1848,0.53583071,0.32804668,0.14015285,25,0,7,1.3005886,-0.28534986
4606,5662.1496,1695.7883,0.48461761,-0.16923594,-0.48594609,25,0,8,1.5630776,-0.48495133
4607,8005.8484,1696.3464,0.50231621,0.43838173,0.12367816,25,0,31,4.5240126,-1.6388095
4608,1095.5808,1697.6697,0.51013922,0.019503176,0.73856758,25,0,17,2.3461084,-0.9258702
4609,4722.2093,1697.0488,0.46002555,-0.53464401,-0.18281479,25,0,11,2.3052912,-0.90681447
4610,8557.0936,1696.3829,0.42687606,0.7955519,0.52616864,25,0,19,2.6262715,-1.048349
4611,4244.6007,1698.4426,0.50148569,-0.48750255,-0.13948418,25,0,11,2.2053323,-0.85868509
4612,4375.0938,1697.7085,0.56110961,-0.55686426,0.33303649,25,0,6,1.1069955,-0.1103646
4613,6344.112,1698.0504,0.48275906,0.008152294,0.0067560336,25,0,13,2.4791703,-0.98576591
4614,7266.2441,1698.138,0.49638293,0.23487842,0.0064651163,25,0,55,9.0035734,-2.3860373
4615,2740.2129,1699.3847,0.50107968,-0.055597406,0.26425321,25,0,45,7.4679236,-2.1829997
4616,5330.0655,1698.9644,0.55530654,-0.20932585,-0.040171485,25,0,53,9.8488188,-2.4834604
4617,5711.0918,1698.6348,0.54220031,-0.18478386,0.070468699,25,0,26,4.7500577,-1.6917472
4618,168.26696,1700.1206,0.51704555,-0.85460824,0.30380826,25,0,8,1.2892394,-0.27583393
4619,6084.2894,1700.1768,0.55496554,-0.045290042,-0.078532083,25,0,61,10.78303,-2.581852
4620,5295.313,1701.5025,0.51021633,0.18086994,0.093110317,25,0,72,13.27281,-2.8074072
4621,5459.4524,1701.3403,0.55660927,0.030633852,-0.32420891,25,0,8,1.3336915,-0.31263844
4622,1029.1704,1702.8237,0.66983388,-0.53145164,0.5545256,25,0,9,1.1534872,-0.15503195
4623,3319.8629,1702.0591,0.54590429,-0.17798296,0.090946268,25,0,244,43.126499,-4.0868605
4624,3849.8106,1701.7458,0.49034838,0.41944394,0.0046206241,25,0,9,1.7301868,-0.5952325
4625,4629.3587,1702.5358,0.44760535,-0.13203923,0.31323977,25,0,9,1.895407,-0.69425618
4626,4696.5746,1701.871,0.62837975,-0.21938567,0.29426355,25,0,6,1.1090353,-0.11236338
4627,5733.1131,1701.7184,0.50159764,-0.2150709,-0.023978625,25,0,23,4.3190703,-1.5884757
4628,3020.9568,1703.3082,0.51193716,-0.86329579,-0.1778607,25,0,7,1.1541378,-0.15564421
4629,5224.9474,1702.7561,0.5948395,-0.9288165,-0.45244914,25,0,7,1.3243819,-0.30503313
4630,3905.007,1703.5799,0.50203753,0.23390995,0.32072959,25,0,10,1.8709631,-0.68016305
4631,4940.8728,1703.5717,0.58546497,-0.3124347,-0.056573608,25,0,14,2.6911762,-1.0748553
4632,7753.5474,1703.6351,0.47641443,0.030448478,0.13201197,25,0,20,2.8937845,-1.1536655
4633,1028.6719,1703.9371,0.38382373,-0.54027134,0.26043822,25,0,7,1.3814843,-0.35086486
4634,1652.1761,1704.5937,0.47855315,-0.20178096,-0.067844807,25,0,9,1.5195702,-0.45430194
4635,3189.6021,1705.5947,0.48029622,-0.41616958,0.19069996,25,0,26,4.5106235,-1.6355914
4636,4957.7931,1704.7479,0.46593655,0.17947815,-0.075482812,25,0,10,1.8208365,-0.6506774
4637,5065.4325,1705.2367,0.50839574,-0.32561195,-0.13940961,25,0,13,2.3243546,-0.91575598
4638,5253.8892,1704.6787,0.55666742,0.19322658,0.08521328,25,0,53,9.4709415,-2.4409829
4639,7793.3225,1705.2021,0.4695717,0.35372233,0.089007648,25,0,54,8.1948595,-2.2838538
4640,8160.39,1704.8472,0.33857248,0.11251291,0.27238143,25,0,10,1.6108702,-0.5176514
4641,317.40352,1707.6805,0.43957448,-0.89493841,0.52799718,25,0,22,3.343097,-1.3103724
4642,1926.7661,1707.354,0.51396682,-0.59831458,0.21269197,25,0,7,1.2674857,-0.2573577
4643,2670.043,1706.8825,0.56899819,0.071164541,0.36916413,25,0,13,2.2631731,-0.88679443
4644,3553.3519,1707.3796,0.54149073,0.07734438,0.095367319,25,0,26,4.7283039,-1.6867635
4645,594.92515,1708.3442,0.47192393,-0.55983394,0.90178384,25,0,32,3.8522899,-1.4642974
4646,3479.181,1708.8593,0.52552227,0.33773413,0.028187528,25,0,10,1.9314941,-0.71473347
4647,6216.3518,1707.857,0.501866,-0.19234438,-0.065826393,25,0,757,134.33276,-5.3204549
4648,8520.8432,1708.1631,0.34516356,0.89889312,-0.035618392,25,0,7,1.2728662,-0.26195693
4649,124.65885,1709.258,0.46433321,-0.38433507,0.64471932,25,0,10,1.7292422,-0.59463957
4650,3202.6,1708.8519,0.47354248,0.040736828,0.036730522,25,0,10,1.5356492,-0.46573003
4651,4130.335,1709.7173,0.6182965,-0.93479455,-0.051838106,25,0,7,1.2006295,-0.1985225
4652,5138.3263,1708.836,0.46677877,0.13072659,-0.15480157,25,0,6,1.3307071,-0.31020616
4653,6929.9566,1708.5604,0.36116748,0.45606622,0.093904134,25,0,7,1.0906224,-0.094186058
4654,937.3227,1710.0439,0.42401879,-0.65788162,0.4907726,25,0,9,1.2862551,-0.27331779
4655,5908.7052,1709.5358,0.58110732,0.27554473,0.23845734,25,0,6,1.0428296,-0.045533409
4656,3176.6948,1711.2985,0.52590636,-0.35947096,-0.022137611,25,0,9,1.6132041,-0.51922331
4657,4466.1188,1711.3698,0.60359378,-0.17521118,-0.16134155,25,0,8,1.4055717,-0.36963251
4658,5220.583,1710.3946,0.51633073,-0.1084888,0.1320586,25,0,15,2.670073,-1.0663079
4659,5299.3269,1711.0721,0.53800933,-0.21281005,-0.056187149,25,0,34,6.4766102,-2.0283694
4660,6695.1571,1710.7682,0.55350787,-0.029224295,-0.043906793,25,0,15,2.3812509,-0.94201287
4661,6712.0052,1710.7478,0.51329315,0.076274075,0.016888907,25,0,36,6.3752613,-2.011245
4662,6743.733,1711.3974,0.42734791,-0.33719766,-0.010950621,25,0,13,2.2334111,-0.87242166
4663,8998.3539,1710.6132,0.40413666,0.7508226,0.63300147,25,0,8,1.2370732,-0.23098848
4664,9376.5125,1710.3979,0.46874778,0.99626648,0.89243852,25,0,223,29.314182,-3.6676945
4665,379.29202,1712.6462,0.49785581,-0.86688876,0.37193337,25,0,15,2.2214115,-0.86657252
4666,6241.6689,1712.0182,0.5169673,-0.42881119,-0.021427597,25,0,5,1.0842973,-0.08787094
4667,38.803779,1712.7464,0.53573476,0.11965404,0.96903879,25,0,9,1.4139365,-0.37607476
4668,4929.8132,1712.8053,0.49022076,0.16210301,0.076066283,25,0,31,5.5627627,-1.8632263
4669,5388.1804,1713.3433,0.60366422,0.059643421,0.08386726,25,0,22,3.7142916,-1.42469
4670,7841.6159,1712.9674,0.49166714,0.28389469,0.076829679,25,0,49,7.4876375,-2.185862
4671,3391.764,1713.7488,0.4330259,0.060708005,0.099181141,25,0,40,7.4170585,-2.1755793
4672,3942.1418,1714.151,0.56285943,-0.17534666,0.021468428,25,0,18,3.3644941,-1.3172994
4673,7032.282,1713.3799,0.54757976,-0.26768094,-0.11730727,25,0,12,1.9920251,-0.74823704
4674,5795.8424,1715.6162,0.52495538,-0.048860367,0.13422713,25,0,69,12.322965,-2.726788
4675,6116.1222,1714.8094,0.47313014,-0.2011565,-0.035959859,25,0,17,3.3621602,-1.316546
4676,6609.4688,1714.6799,0.48564879,0.11499744,-0.22673383,25,0,29,5.1472034,-1.7789283
4677,4129.9112,1716.5521,0.52113709,-0.1176042,0.16841051,25,0,273,49.740223,-4.2417693
4678,4837.873,1715.8895,0.54232671,-0.42629763,-0.25050812,25,0,6,1.1174002,-0.12052183
4679,5221.6591,1716.0355,0.39414632,-0.50921565,-0.66510765,25,0,4,1.0378056,-0.04028998
4680,5484.0887,1715.4616,0.48660628,-0.067114152,0.18278103,25,0,24,4.4521322,-1.6214201
4681,7006.118,1716.1049,0.44313203,0.15076348,0.033383146,25,0,67,11.521433,-2.6537662
4682,7731.0603,1716.0702,0.46488622,-0.16461724,0.069513957,25,0,15,2.6396604,-1.0538701
4683,5757.7171,1717.0314,0.52978053,-0.049379516,-0.063777852,25,0,356,65.857864,-4.5465191
4684,1202.5949,1718.4691,0.40240878,-0.27419177,0.46656994,25,0,16,2.560066,-1.0206279
4685,1724.4226,1718.2496,0.53732092,-0.04768436,0.4519064,25,0,12,1.8890818,-0.69062693
4686,1837.9558,1718.0473,0.42970861,-0.15564251,0.43157648,25,0,16,2.4326787,-0.96521188
4687,3031.5935,1718.1179,0.53509708,-0.20042717,-0.049823722,25,0,54,9.20154,-2.4096513
4688,7997.7941,1718.0852,0.44818083,0.26354536,0.13221959,25,0,27,4.2591896,-1.5733174
4689,3111.7097,1718.6301,0.46819213,0.055858098,0.12796635,25,0,119,20.321009,-3.2698632
4690,4111.613,1718.7145,0.52725441,-0.031856269,-0.0071791736,25,0,26,4.7697716,-1.696244
4691,5330.1022,1718.9077,0.46593655,-0.038253259,0,25,0,9,1.8208365,-0.6506774
4692,7709.8878,1719.6191,0.44481381,0.075164758,0.19654022,25,0,10,1.5667124,-0.48747319
4693,8557.3844,1719.1222,0.39994777,0.58130687,0.29394986,25,0,33,4.3561645,-1.5977607
